mid,time,radiant_team,dire_team,radiant_win
5505984610,2020-07-10 01:07:17,"70,126,110,119,84","54,17,120,62,121",True
5505984605,2020-07-10 01:07:12,"22,98,26,39,67","48,76,86,20,126",True
5505984406,2020-07-10 01:07:03,"7,93,21,74,86","10,110,25,46,83",True
5505984119,2020-07-10 01:06:51,"25,54,110,87,46","86,22,29,31,10",False
5505983906,2020-07-10 01:06:37,"48,3,119,103,11","93,50,52,104,7",True
5505983905,2020-07-10 01:06:37,"105,87,42,23,126","19,86,1,90,65",False
5505983015,2020-07-10 01:05:53,"99,39,93,26,5","31,10,60,48,84",True
5505982112,2020-07-10 01:05:06,"67,86,2,63,112","25,129,1,47,50",True
5505982104,2020-07-10 01:05:00,"46,121,12,83,28","92,93,21,9,7",False
5505981202,2020-07-10 01:04:09,"107,54,108,64,23","99,90,6,51,14",True
5505980700,2020-07-10 01:03:51,"67,106,51,31,22","98,5,70,39,9",False
5505980618,2020-07-10 01:03:46,"42,32,91,47,119","84,9,1,21,14",False
5505979606,2020-07-10 01:02:51,"25,101,1,30,29","9,10,36,64,126",False
5505979519,2020-07-10 01:02:25,"106,17,30,93,120","114,62,23,7,10",False
5505979312,2020-07-10 01:02:27,"19,62,64,8,106","9,86,10,63,99",False
5505979100,2020-07-10 01:02:25,"39,10,84,107,74","80,64,121,8,104",False
5505979000,2020-07-10 01:02:22,"13,70,51,53,22","12,46,107,23,47",False
5505978206,2020-07-10 01:01:41,"1,2,5,39,113","25,53,32,7,23",False
5505977912,2020-07-10 01:01:00,"44,7,11,28,9","126,77,36,14,25",False
5505977705,2020-07-10 01:01:12,"101,14,39,51,41","53,126,112,93,35",True
5505976701,2020-07-10 01:00:25,"86,104,93,21,7","70,80,100,120,101",True
5505976511,2020-07-10 01:00:22,"25,39,2,1,110","3,46,70,96,83",False
5505976508,2020-07-10 01:00:21,"8,111,69,88,21","79,96,90,47,1",False
5505976102,2020-07-10 01:00:00,"20,8,53,11,9","104,30,39,87,41",False
5505975911,2020-07-10 00:59:51,"126,31,107,41,17","74,5,29,67,100",False
5505974619,2020-07-10 00:58:30,"40,126,112,10,42","26,25,66,70,7",True
5505974618,2020-07-10 00:58:10,"114,50,56,69,8","23,87,6,22,88",False
5505974210,2020-07-10 00:58:12,"112,6,13,71,129","119,67,25,97,7",True
5505974110,2020-07-10 00:57:36,"95,53,111,9,52","36,63,6,39,7",False
5505973817,2020-07-10 00:57:51,"30,7,36,44,42","45,41,68,113,17",True
5505973816,2020-07-10 00:57:51,"86,129,59,68,93","88,84,21,126,111",False
5505973614,2020-07-10 00:57:41,"110,106,38,126,90","1,64,5,10,97",True
5505973302,2020-07-10 00:57:21,"84,8,46,108,50","100,126,87,93,2",False
5505973216,2020-07-10 00:57:10,"58,105,27,8,106","18,49,74,9,3",False
5505972801,2020-07-10 00:56:55,"5,21,60,31,67","70,9,36,30,97",True
5505972019,2020-07-10 00:56:10,"2,14,67,79,11","23,41,49,22,19",False
5505971802,2020-07-10 00:56:01,"13,121,65,93,19","7,21,99,74,8",False
5505971305,2020-07-10 00:55:36,"37,43,30,110,19","111,8,11,49,7",False
5505971110,2020-07-10 00:55:25,"28,104,39,13,44","126,64,113,9,49",True
5505970801,2020-07-10 00:54:51,"93,99,39,84,7","1,28,106,20,110",True
5505970407,2020-07-10 00:54:46,"121,69,19,106,93","128,41,2,65,22",True
5505970307,2020-07-10 00:54:35,"73,45,108,9,72","67,56,23,68,110",True
5505970117,2020-07-10 00:54:20,"107,104,6,34,3","67,51,86,74,30",False
5505969813,2020-07-10 00:54:06,"53,80,67,16,9","96,100,3,41,13",True
5505969517,2020-07-10 00:53:39,"110,45,67,126,3","9,74,50,98,8",True
5505969211,2020-07-10 00:53:36,"112,18,91,4,106","21,7,12,41,45",True
5505969012,2020-07-10 00:53:21,"129,58,93,29,11","17,62,7,54,8",False
5505968818,2020-07-10 00:53:20,"42,109,9,52,36","12,26,23,90,4",True
5505968815,2020-07-10 00:53:06,"104,17,9,12,84","54,96,27,74,91",True
5505968612,2020-07-10 00:53:05,"129,101,62,110,95","1,87,60,25,39",False
5505968300,2020-07-10 00:52:50,"46,39,121,53,1","18,92,15,84,26",True
5505968211,2020-07-10 00:52:14,"75,104,112,106,70","33,10,78,84,129",False
5505968110,2020-07-10 00:52:20,"98,41,106,25,22","27,13,39,70,64",True
5505967517,2020-07-10 00:52:05,"64,9,93,35,60","3,110,87,70,126",True
5505967301,2020-07-10 00:51:39,"74,9,79,7,73","63,43,48,129,3",False
5505967117,2020-07-10 00:51:40,"20,70,90,46,65","126,120,1,112,51",False
5505967108,2020-07-10 00:51:45,"105,104,89,87,13","44,101,69,9,74",True
5505967019,2020-07-10 00:51:24,"47,42,23,74,15","25,29,67,87,64",False
5505966519,2020-07-10 00:51:15,"35,99,37,12,47","86,68,10,80,7",False
5505966511,2020-07-10 00:51:09,"8,74,3,9,99","22,6,79,46,49",False
5505966303,2020-07-10 00:51:00,"37,30,51,67,35","106,6,126,14,112",True
5505966210,2020-07-10 00:50:41,"65,30,53,21,8","19,50,22,121,1",True
5505966106,2020-07-10 00:50:45,"1,62,114,50,107","74,121,105,2,106",True
5505965718,2020-07-10 00:50:20,"109,105,65,53,3","12,63,38,45,13",False
5505965019,2020-07-10 00:49:39,"58,52,126,109,7","53,106,110,21,19",True
5505964419,2020-07-10 00:48:59,"98,32,85,30,41","80,5,9,93,38",False
5505963614,2020-07-10 00:48:25,"41,73,16,84,105","114,26,46,22,100",True
5505963212,2020-07-10 00:48:04,"126,42,39,93,86","104,11,111,25,41",False
5505963106,2020-07-10 00:48:09,"11,112,38,109,3","22,93,30,114,26",True
5505961019,2020-07-10 00:46:19,"51,50,75,47,41","29,40,4,37,10",False
5505960911,2020-07-10 00:46:05,"70,112,98,30,48","110,26,113,109,7",True
5505960810,2020-07-10 00:45:59,"106,5,70,14,128","51,56,87,67,86",False
5505960218,2020-07-10 00:45:31,"54,26,2,14,19","107,112,6,44,7",False
5505960217,2020-07-10 00:45:30,"80,17,21,64,29","3,23,67,71,16",True
5505960119,2020-07-10 00:45:26,"41,119,8,84,105","100,4,104,95,21",True
5505959709,2020-07-10 00:45:00,"41,5,56,110,99","26,53,126,64,63",True
5505959412,2020-07-10 00:44:49,"48,22,19,101,121","17,27,42,40,7",True
5505959317,2020-07-10 00:44:19,"110,70,13,119,42","120,1,39,23,3",True
5505959205,2020-07-10 00:44:40,"41,83,84,106,16","53,74,42,11,28",True
5505959204,2020-07-10 00:44:39,"102,11,53,100,54","109,126,19,9,110",False
5505958118,2020-07-10 00:43:34,"93,21,126,2,121","70,34,7,3,128",True
5505958107,2020-07-10 00:43:40,"34,38,10,20,100","87,57,11,48,40",True
5505958016,2020-07-10 00:43:28,"13,31,2,84,73","110,62,44,129,21",True
5505957508,2020-07-10 00:43:09,"110,32,129,34,105","64,72,29,35,42",False
5505957109,2020-07-10 00:42:49,"93,40,21,105,2","38,9,1,76,30",True
5505956215,2020-07-10 00:41:53,"7,90,100,48,35","86,20,87,99,94",True
5505956100,2020-07-10 00:41:50,"87,21,1,85,17","129,70,68,128,11",False
5505956012,2020-07-10 00:41:49,"40,93,64,22,107","31,7,48,69,106",True
5505955808,2020-07-10 00:41:35,"99,13,44,126,5","21,27,41,2,26",False
5505955517,2020-07-10 00:41:15,"44,70,20,23,17","9,69,114,5,93",False
5505955412,2020-07-10 00:41:14,"52,71,16,27,67","84,9,109,126,93",False
5505955318,2020-07-10 00:40:59,"68,45,22,9,89","93,106,20,84,63",False
5505955115,2020-07-10 00:41:00,"73,30,106,104,31","41,35,129,14,128",True
5505954914,2020-07-10 00:40:30,"19,21,36,79,48","64,39,8,25,23",False
5505954503,2020-07-10 00:40:30,"86,41,39,54,75","74,32,14,10,42",True
5505954214,2020-07-10 00:39:59,"114,12,20,34,27","30,28,44,17,87",True
5505954109,2020-07-10 00:39:39,"16,32,87,39,97","21,1,75,101,23",True
5505953901,2020-07-10 00:39:48,"39,31,100,93,56","10,20,92,120,9",False
5505953805,2020-07-10 00:39:55,"48,40,26,11,102","25,41,126,121,90",False
5505953802,2020-07-10 00:39:53,"86,4,11,44,7","39,113,75,68,99",False
5505953715,2020-07-10 00:39:43,"39,7,78,67,111","36,86,14,44,92",True
5505953518,2020-07-10 00:39:29,"28,65,114,70,86","14,63,10,29,53",True
5505952812,2020-07-10 00:38:54,"39,69,41,26,89","126,6,47,51,11",True
5505952306,2020-07-10 00:38:28,"21,48,9,26,67","8,74,64,126,11",True
5505952206,2020-07-10 00:38:04,"41,27,70,19,96","67,22,9,30,7",False
5505950712,2020-07-10 00:37:13,"97,19,119,1,86","28,9,47,48,56",False
5505950419,2020-07-10 00:36:49,"9,108,73,72,102","64,3,89,76,38",True
5505950316,2020-07-10 00:36:49,"28,126,39,49,21","75,6,5,96,74",True
5505950301,2020-07-10 00:36:13,"14,8,128,41,39","64,25,28,44,104",True
5505950213,2020-07-10 00:36:34,"12,7,58,126,21","1,4,104,20,121",True
5505950204,2020-07-10 00:36:44,"9,41,106,26,45","44,129,27,30,93",True
5505949906,2020-07-10 00:36:04,"9,64,2,46,40","39,25,7,44,53",False
5505948808,2020-07-10 00:35:18,"83,9,21,19,70","129,25,28,32,86",True
5505948401,2020-07-10 00:35:10,"42,11,53,26,121","87,64,7,34,8",False
5505948311,2020-07-10 00:34:59,"120,103,70,13,5","64,104,46,7,1",True
5505947619,2020-07-10 00:34:28,"10,98,46,90,71","126,6,60,121,7",True
5505947105,2020-07-10 00:33:58,"104,25,72,74,66","119,111,16,48,45",True
5505947017,2020-07-10 00:33:54,"26,70,23,22,126","84,11,111,6,60",False
5505946909,2020-07-10 00:33:39,"91,87,42,56,17","18,110,39,129,9",False
5505946619,2020-07-10 00:33:38,"129,53,64,86,67","106,99,7,10,21",True
5505946419,2020-07-10 00:33:28,"21,47,54,87,79","104,128,66,1,25",True
5505946409,2020-07-10 00:33:18,"27,10,70,86,40","13,42,83,53,9",True
5505946315,2020-07-10 00:32:59,"87,39,21,7,54","120,64,34,3,109",False
5505946001,2020-07-10 00:32:52,"21,93,126,28,35","107,108,34,6,65",True
5505945018,2020-07-10 00:32:08,"16,9,67,86,36","37,100,48,11,129",True
5505945004,2020-07-10 00:32:09,"77,126,7,50,67","86,31,47,16,12",True
5505944407,2020-07-10 00:31:12,"53,60,95,4,64","31,114,14,121,1",True
5505944205,2020-07-10 00:31:18,"74,106,44,45,129","49,64,67,87,17",False
5505944018,2020-07-10 00:30:58,"59,71,42,2,50","38,70,25,106,31",False
5505943608,2020-07-10 00:30:58,"53,41,19,39,82","4,31,114,8,101",False
5505943304,2020-07-10 00:30:38,"26,106,68,39,16","109,97,20,13,86",False
5505942102,2020-07-10 00:29:38,"70,10,7,39,64","87,67,104,9,22",True
5505941813,2020-07-10 00:29:18,"74,25,93,84,110","62,48,61,3,21",False
5505941106,2020-07-10 00:28:34,"38,120,8,27,80","129,60,105,46,4",False
5505940908,2020-07-10 00:28:37,"39,48,30,22,104","86,34,4,62,64",True
5505940904,2020-07-10 00:28:37,"48,51,5,35,108","129,39,31,93,111",True
5505940903,2020-07-10 00:28:37,"86,46,104,48,87","34,56,12,21,5",True
5505940400,2020-07-10 00:28:09,"84,64,41,38,11","48,29,107,26,106",False
5505940319,2020-07-10 00:28:07,"21,90,106,96,74","14,112,42,108,126",False
5505940205,2020-07-10 00:27:53,"86,51,109,82,53","30,70,11,38,74",True
5505940204,2020-07-10 00:27:52,"68,36,39,53,73","2,47,1,84,20",False
5505940111,2020-07-10 00:27:37,"107,16,35,1,39","30,80,126,120,104",True
5505940013,2020-07-10 00:27:48,"128,39,84,32,18","7,16,13,68,67",True
5505939709,2020-07-10 00:27:23,"1,100,56,23,77","17,75,70,104,30",False
5505937504,2020-07-10 00:25:33,"67,102,91,9,46","44,1,39,30,11",False
5505937415,2020-07-10 00:25:23,"96,95,63,39,9","86,104,12,64,19",False
5505936801,2020-07-10 00:24:57,"7,13,70,53,26","121,46,99,128,48",False
5505936711,2020-07-10 00:24:57,"4,21,108,41,31","9,29,109,26,20",False
5505936706,2020-07-10 00:24:43,"31,126,67,51,104","84,93,9,46,29",True
5505936610,2020-07-10 00:24:52,"86,23,109,112,9","5,36,45,12,43",False
5505936418,2020-07-10 00:24:33,"129,25,9,46,18","39,50,53,17,99",False
5505935106,2020-07-10 00:23:23,"9,1,90,59,108","82,112,100,63,2",False
5505934906,2020-07-10 00:23:23,"31,61,101,70,53","39,9,10,107,111",True
5505934819,2020-07-10 00:23:08,"9,31,61,67,120","74,109,87,38,100",False
5505934619,2020-07-10 00:22:42,"67,100,38,37,17","5,126,65,86,95",False
5505934507,2020-07-10 00:22:58,"41,21,76,20,86","112,129,67,64,36",True
5505934505,2020-07-10 00:22:37,"95,51,27,61,104","14,93,119,74,5",True
5505934212,2020-07-10 00:22:23,"129,31,41,40,78","70,119,28,17,65",True
5505934105,2020-07-10 00:22:38,"110,12,119,46,21","17,9,54,120,25",True
5505933402,2020-07-10 00:22:01,"74,129,84,4,35","34,26,104,93,112",True
5505933112,2020-07-10 00:21:46,"38,25,12,112,15","87,42,53,11,51",True
5505932900,2020-07-10 00:21:36,"7,25,93,76,33","67,128,86,38,100",False
5505932702,2020-07-10 00:21:26,"45,1,28,79,128","39,84,48,13,80",False
5505932613,2020-07-10 00:21:23,"39,90,126,67,110","9,93,37,104,84",True
5505932311,2020-07-10 00:20:33,"56,25,86,110,42","11,67,7,60,112",False
5505931712,2020-07-10 00:20:27,"104,12,11,106,101","50,62,26,72,51",False
5505931504,2020-07-10 00:20:26,"17,12,40,120,64","39,7,101,112,70",False
5505931212,2020-07-10 00:20:11,"36,121,93,28,7","19,31,34,110,67",False
5505931000,2020-07-10 00:19:58,"40,85,41,53,56","120,63,112,23,12",False
5505930900,2020-07-10 00:19:52,"11,100,119,110,32","97,126,93,63,25",True
5505930015,2020-07-10 00:19:11,"53,21,32,111,96","5,67,93,42,121",False
5505929419,2020-07-10 00:18:21,"12,3,78,51,65","64,67,101,106,98",True
5505929412,2020-07-10 00:18:38,"48,46,19,26,79","21,8,87,10,9",False
5505929214,2020-07-10 00:18:26,"74,36,105,87,67","104,20,46,27,6",False
5505929203,2020-07-10 00:18:27,"62,44,14,47,22","3,8,51,21,105",False
5505928718,2020-07-10 00:17:57,"41,38,106,110,71","126,67,3,86,40",True
5505928104,2020-07-10 00:17:18,"50,114,129,72,36","87,14,2,1,39",True
5505927900,2020-07-10 00:17:22,"9,39,68,51,32","5,108,70,61,121",False
5505927403,2020-07-10 00:16:41,"75,93,106,14,119","84,12,9,96,53",False
5505926214,2020-07-10 00:15:51,"23,21,35,112,6","39,37,110,109,22",False
5505926203,2020-07-10 00:15:53,"9,65,39,46,48","44,17,53,19,22",True
5505926003,2020-07-10 00:15:21,"31,72,109,47,71","46,99,7,95,14",True
5505925418,2020-07-10 00:15:07,"67,14,86,129,74","15,54,96,51,27",True
5505925417,2020-07-10 00:15:16,"11,8,84,112,98","7,109,34,95,14",True
5505925411,2020-07-10 00:15:07,"26,13,51,120,67","60,121,1,64,104",False
5505925204,2020-07-10 00:15:03,"97,39,42,35,84","19,61,129,70,50",True
5505925005,2020-07-10 00:14:52,"45,23,8,26,17","4,41,84,99,25",True
5505924605,2020-07-10 00:14:31,"56,50,79,32,46","84,86,74,12,63",True
5505924401,2020-07-10 00:14:22,"6,110,126,84,38","31,101,1,104,13",True
5505923814,2020-07-10 00:13:51,"65,25,109,47,40","52,64,12,120,119",False
5505923110,2020-07-10 00:13:17,"21,62,107,36,44","10,84,8,54,100",True
5505923109,2020-07-10 00:13:11,"21,41,19,128,74","8,53,6,25,7",True
5505922512,2020-07-10 00:12:46,"20,57,54,22,94","95,99,110,84,11",False
5505922511,2020-07-10 00:12:46,"101,70,126,83,120","86,48,28,22,32",True
5505922419,2020-07-10 00:12:41,"64,2,14,8,45","67,96,110,31,114",False
5505922302,2020-07-10 00:12:37,"31,96,84,42,39","8,71,47,68,19",True
5505922300,2020-07-10 00:12:36,"44,31,99,107,98","84,121,48,96,39",True
5505922113,2020-07-10 00:12:22,"53,126,84,44,17","106,64,70,35,78",True
5505921614,2020-07-10 00:11:57,"39,8,45,75,81","16,84,63,113,14",True
5505921506,2020-07-10 00:11:57,"41,105,21,74,88","14,11,63,93,5",True
5505921307,2020-07-10 00:11:35,"70,47,9,79,16","39,37,67,104,27",False
5505921113,2020-07-10 00:11:37,"2,100,36,93,128","39,99,63,31,3",True
5505920601,2020-07-10 00:11:11,"36,83,54,33,19","23,42,98,120,22",True
5505920502,2020-07-10 00:11:01,"119,8,106,22,104","20,94,25,70,114",True
5505920008,2020-07-10 00:10:37,"93,21,74,23,30","86,121,98,76,70",True
5505919507,2020-07-10 00:10:11,"44,69,71,97,9","50,21,48,106,7",True
5505919409,2020-07-10 00:10:12,"23,3,70,42,7","20,36,119,56,53",True
5505919101,2020-07-10 00:09:32,"37,1,88,11,86","43,87,22,39,59",False
5505919010,2020-07-10 00:09:46,"104,10,7,101,96","51,52,100,93,40",False
5505918700,2020-07-10 00:09:16,"67,110,30,39,108","74,35,53,93,3",False
5505918517,2020-07-10 00:09:21,"40,87,120,23,72","1,86,16,65,64",True
5505918417,2020-07-10 00:09:21,"9,63,69,60,40","8,94,33,53,51",True
5505918212,2020-07-10 00:09:01,"22,101,110,42,25","111,34,8,104,3",True
5505917605,2020-07-10 00:08:45,"65,39,31,51,70","105,111,46,2,95",False
5505917603,2020-07-10 00:08:45,"53,64,119,8,74","31,39,65,16,70",True
5505916313,2020-07-10 00:07:36,"56,70,3,120,22","49,69,85,54,87",True
5505915918,2020-07-10 00:07:21,"20,126,74,88,6","13,70,9,107,87",True
5505915611,2020-07-10 00:07:00,"53,31,54,88,15","14,80,40,3,49",True
5505915118,2020-07-10 00:06:05,"67,104,53,9,27","34,80,42,5,71",False
5505914911,2020-07-10 00:06:15,"79,93,100,17,38","21,53,39,9,3",False
5505913811,2020-07-10 00:05:31,"36,9,106,26,8","126,119,96,79,12",True
5505913610,2020-07-10 00:05:21,"5,35,93,53,28","62,84,46,4,65",True
5505913110,2020-07-10 00:04:57,"10,98,49,35,27","99,106,32,16,121",True
5505913012,2020-07-10 00:04:45,"86,74,48,5,88","101,68,11,64,54",False
5505913003,2020-07-10 00:04:51,"126,56,12,23,80","7,53,74,51,32",True
5505913000,2020-07-10 00:04:51,"40,8,72,39,87","53,70,74,30,120",True
5505912706,2020-07-10 00:04:36,"9,29,1,64,82","95,47,86,42,21",False
5505912610,2020-07-10 00:04:06,"126,1,25,28,9","22,62,60,42,10",True
5505912215,2020-07-10 00:04:17,"129,70,3,7,2","49,95,111,58,38",False
5505912202,2020-07-10 00:04:10,"9,16,104,95,18","64,23,59,75,4",False
5505912015,2020-07-10 00:04:01,"38,30,22,120,12","8,106,101,13,71",False
5505912011,2020-07-10 00:03:41,"104,67,120,51,66","53,93,65,112,56",True
5505911919,2020-07-10 00:04:01,"114,93,88,30,104","99,100,126,87,1",True
5505911309,2020-07-10 00:03:26,"23,2,1,21,20","39,26,27,9,70",False
5505911117,2020-07-10 00:03:22,"20,53,67,26,13","129,23,30,114,121",True
5505911001,2020-07-10 00:03:15,"86,93,129,25,102","54,17,60,20,22",True
5505910807,2020-07-10 00:03:05,"64,67,62,53,45","20,39,12,104,9",False
5505910407,2020-07-10 00:02:41,"14,22,94,129,10","8,112,105,35,32",False
5505910211,2020-07-10 00:02:35,"30,11,25,1,110","35,79,32,42,40",True
5505910002,2020-07-10 00:02:20,"67,98,7,39,112","120,70,126,83,21",True
5505909709,2020-07-10 00:02:01,"17,67,7,56,111","25,39,9,3,2",True
5505909706,2020-07-10 00:01:46,"40,42,49,30,62","20,54,21,104,6",True
5505909605,2020-07-10 00:01:50,"112,14,10,110,74","104,45,87,126,8",False
5505909019,2020-07-10 00:01:15,"9,82,121,10,2","103,93,102,39,26",False
5505908904,2020-07-10 00:01:30,"27,64,1,80,39","44,25,57,14,74",False
5505908206,2020-07-10 00:00:56,"5,105,84,54,34","16,46,64,39,70",False
5505907806,2020-07-10 00:00:36,"111,26,10,114,72","35,83,74,42,104",True
5505907703,2020-07-10 00:00:21,"14,67,37,49,70","84,18,53,34,23",False
5505907612,2020-07-10 00:00:21,"12,104,84,36,128","71,67,111,2,34",False
5505907514,2020-07-10 00:00:15,"62,39,6,120,27","51,42,46,26,7",True
5505907114,2020-07-09 23:59:51,"99,53,27,9,67","7,20,73,70,16",True
5505907009,2020-07-09 23:59:50,"31,107,12,11,40","126,112,32,29,26",True
5505907003,2020-07-09 23:59:56,"16,48,12,31,21","42,86,37,36,104",True
5505906610,2020-07-09 23:59:35,"30,49,1,64,9","39,42,40,7,14",True
5505906204,2020-07-09 23:59:06,"28,53,7,83,109","12,21,25,114,107",True
5505906018,2020-07-09 23:58:44,"12,58,22,63,98","40,44,119,66,31",True
5505905709,2020-07-09 23:58:57,"7,17,39,32,26","29,93,76,88,79",True
5505905700,2020-07-09 23:58:46,"21,93,58,104,7","107,20,114,106,39",True
5505905415,2020-07-09 23:58:44,"69,70,17,112,121","74,129,91,9,66",True
5505905018,2020-07-09 23:58:21,"1,27,101,65,83","16,90,106,7,10",False
5505904302,2020-07-09 23:57:41,"21,11,84,8,53","67,47,83,40,14",True
5505904208,2020-07-09 23:57:25,"67,111,31,60,22","76,70,91,106,121",True
5505903509,2020-07-09 23:56:54,"15,98,85,126,94","53,50,95,21,2",True
5505903303,2020-07-09 23:56:46,"53,3,51,67,30","1,33,84,16,42",False
5505903114,2020-07-09 23:56:44,"37,70,9,39,74","87,61,114,22,49",True
5505903111,2020-07-09 23:56:39,"47,56,53,14,105","64,51,114,11,22",True
5505902810,2020-07-09 23:56:35,"9,49,53,104,3","44,38,128,39,126",False
5505901702,2020-07-09 23:55:45,"73,86,120,62,1","89,69,36,121,22",True
5505901614,2020-07-09 23:55:34,"13,28,22,68,42","56,121,41,39,129",True
5505901504,2020-07-09 23:55:31,"83,40,57,47,44","39,42,36,41,68",False
5505901206,2020-07-09 23:55:15,"70,129,101,65,112","93,104,126,110,25",False
5505900901,2020-07-09 23:55:04,"45,22,94,39,68","86,101,64,96,70",True
5505900105,2020-07-09 23:54:25,"111,67,39,38,86","49,50,112,27,53",False
5505899206,2020-07-09 23:53:45,"5,104,109,11,112","15,79,70,51,26",True
5505899118,2020-07-09 23:53:20,"63,105,48,83,36","96,14,70,10,111",True
5505899010,2020-07-09 23:53:29,"105,58,76,83,106","56,30,129,128,12",True
5505898718,2020-07-09 23:53:10,"105,12,28,84,25","42,7,34,126,64",False
5505898611,2020-07-09 23:53:10,"67,7,92,18,87","36,80,64,40,8",False
5505898608,2020-07-09 23:53:05,"67,86,9,2,74","22,106,121,60,6",False
5505898404,2020-07-09 23:53:05,"30,120,106,71,67","10,27,17,110,104",True
5505898019,2020-07-09 23:52:41,"17,96,98,99,106","16,8,32,36,84",False
5505897603,2020-07-09 23:52:25,"44,74,88,64,108","7,11,41,14,21",True
5505897600,2020-07-09 23:52:20,"74,70,26,9,42","86,19,1,106,52",True
5505897204,2020-07-09 23:52:04,"5,67,46,39,56","101,121,53,43,9",False
5505897200,2020-07-09 23:52:00,"84,59,8,121,60","106,42,64,14,102",True
5505897011,2020-07-09 23:52:01,"31,110,41,92,69","59,64,38,100,1",True
5505897008,2020-07-09 23:52:00,"62,96,39,64,32","17,9,75,45,93",True
5505896910,2020-07-09 23:51:45,"87,104,26,67,36","75,17,32,9,60",False
5505896505,2020-07-09 23:51:19,"11,92,1,22,64","70,53,100,114,112",False
5505896118,2020-07-09 23:51:15,"80,9,64,45,15","83,39,93,121,104",True
5505895507,2020-07-09 23:50:44,"13,67,25,99,35","32,42,126,14,9",False
5505895417,2020-07-09 23:50:40,"38,22,46,86,93","70,28,128,30,11",False
5505895112,2020-07-09 23:50:23,"52,120,106,63,1","39,30,23,109,100",True
5505895109,2020-07-09 23:50:10,"104,49,87,10,45","8,119,39,86,84",True
